,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,state
1350,1,1196,2017-06-28,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,NSW
1351,66,999,2017-08-15,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42295.0,VIC
1352,43,1576,2017-04-20,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,NSW
1353,46,1872,2017-07-30,True,Approved,Solex,Standard,low,medium,1289.85,74.51,37668.0,NSW
1354,92,1864,2017-02-28,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,QLD
1355,4,3251,2017-03-27,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,NSW
1356,35,853,2017-05-23,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,NSW
1357,6,636,2017-10-13,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,NSW
1358,35,935,2017-03-27,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,35052.0,NSW
1359,3,3289,2017-08-17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40670.0,NSW
1360,88,613,2017-10-18,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,NSW
1361,32,1395,2017-01-27,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,38482.0,VIC
1362,38,2347,2017-05-15,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,NSW
1363,36,1771,2017-08-08,True,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,QLD
1364,73,1698,2017-09-21,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,41922.0,NSW
1365,65,1793,2017-02-20,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,40487.0,VIC
1366,13,1403,2017-07-19,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,VIC
1367,5,520,2017-12-06,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,NSW
1368,60,2618,2017-12-17,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,NSW
1369,52,347,2017-01-18,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35455.0,NSW
1370,100,3352,2017-11-23,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,VIC
1371,17,3254,2017-04-19,True,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,QLD
1372,72,566,2017-01-04,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34143.0,NSW
1373,33,616,2017-09-29,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,NSW
1374,63,2812,2017-10-04,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33455.0,NSW
1375,23,2924,2017-07-16,False,Cancelled,Norco Bicycles,Mountain,low,small,688.63,612.88,33552.0,VIC
1376,9,1499,2017-07-06,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,42560.0,NSW
1377,58,137,2017-03-25,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,NSW
1378,13,3128,2017-03-09,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,38750.0,VIC
1379,76,957,2017-06-02,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,42226.0,VIC
1380,61,114,2017-10-21,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,NSW
1381,96,1393,2017-12-29,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,VIC
1382,2,2755,2017-10-25,True,Approved,Solex,Standard,medium,medium,71.49,53.62,41167.0,QLD
1383,57,1389,2017-02-21,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,VIC
1384,73,1130,2017-05-29,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,NSW
1385,76,564,2017-01-05,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,NSW
1386,80,1814,2017-06-27,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,NSW
1387,57,2992,2017-11-10,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42145.0,VIC
1388,94,486,2017-02-15,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,34556.0,VIC
1389,49,3474,2017-08-15,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35707.0,QLD
1390,28,3084,2017-02-03,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33888.0,QLD
1391,70,1541,2017-10-21,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38193.0,NSW
1392,65,2939,2017-03-12,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,38647.0,NSW
1393,14,145,2017-05-15,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,NSW
1394,42,681,2017-01-17,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,37668.0,NSW
1395,31,3252,2017-02-26,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36145.0,NSW
1396,86,2603,2017-04-20,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,VIC
1397,15,2985,2017-07-28,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,35378.0,NSW
1398,40,3109,2017-07-14,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,40672.0,NSW
1399,19,3244,2017-12-09,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,VIC
1400,99,2965,2017-09-20,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,NSW
1401,91,3220,2017-10-11,True,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,NSW
1402,1,2891,2017-01-01,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,34170.0,NSW
1403,62,17,2017-03-14,False,Approved,Solex,Standard,medium,medium,478.16,298.72,33879.0,VIC
1404,3,16,2017-08-17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37220.0,VIC
1405,50,2459,2017-05-13,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,QLD
1406,7,1404,2017-11-01,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,37838.0,VIC
1407,85,1001,2017-02-07,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,QLD
1408,48,2205,2017-05-04,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,VIC
1409,93,2969,2017-07-15,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,34556.0,NSW
1410,79,1183,2017-07-30,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,39298.0,VIC
1411,57,3240,2017-09-05,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42172.0,NSW
1412,79,2446,2017-10-20,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,NSW
1413,32,993,2017-09-12,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,NSW
1414,46,1528,2017-04-25,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,NSW
1415,57,2088,2017-05-26,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34143.0,QLD
1416,8,1311,2017-02-16,True,Approved,Solex,Road,medium,small,1703.52,1516.13,38693.0,QLD
1417,22,36,2017-04-08,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,NSW
1418,83,421,2017-02-23,False,Approved,Solex,Touring,medium,large,2083.94,675.03,36367.0,NSW
1419,53,988,2017-09-09,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,QLD
1420,9,2651,2017-03-29,True,Cancelled,OHM Cycles,Road,medium,medium,742.54,667.4,41701.0,NSW
1421,3,2469,2017-04-15,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37659.0,NSW
1422,78,2982,2017-09-02,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,33429.0,VIC
1423,7,770,2017-08-02,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35052.0,VIC
1424,79,1813,2017-12-12,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,QLD
1425,92,1252,2017-07-09,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36145.0,QLD
1426,82,1642,2017-10-07,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,36145.0,NSW
1427,53,1082,2017-07-08,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,QLD
1428,93,2667,2017-09-09,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,41434.0,VIC
1429,41,470,2017-01-24,False,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,NSW
1430,34,997,2017-02-15,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,36361.0,NSW
1431,35,2036,2017-09-20,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,NSW
1432,65,3315,2017-07-19,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,33879.0,VIC
1433,79,2312,2017-04-29,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,39298.0,QLD
1434,21,1681,2017-12-08,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,VIC
1435,30,2938,2017-06-12,True,Approved,Solex,Standard,high,medium,748.17,448.9,42105.0,QLD
1436,53,1992,2017-02-27,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,39915.0,NSW
1437,38,2969,2017-12-19,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,39526.0,NSW
1438,48,2858,2017-08-21,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,42688.0,NSW
1439,26,2574,2017-10-24,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,NSW
1440,43,1370,2017-10-21,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,VIC
1441,5,110,2017-01-19,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,VIC
1442,4,3273,2017-02-03,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,37698.0,VIC
1443,83,901,2017-10-09,True,Approved,Solex,Touring,medium,large,2083.94,675.03,36367.0,QLD
1444,32,1244,2017-11-14,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,NSW
1445,54,249,2017-06-19,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,NSW
1446,1,1783,2017-11-10,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,NSW
1447,10,736,2017-12-19,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,VIC
1448,1,173,2017-01-03,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,35667.0,NSW
1449,49,2611,2017-07-01,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,NSW
1450,44,2351,2017-11-05,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37668.0,VIC
1451,96,422,2017-07-03,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,NSW
1452,89,1612,2017-10-24,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,NSW
1453,1,2608,2017-12-13,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573.0,VIC
1454,36,1761,2017-09-03,False,Approved,Solex,Standard,low,medium,945.04,507.58,35560.0,NSW
1455,65,1957,2017-05-01,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,VIC
1456,9,792,2017-01-28,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33888.0,NSW
1457,1,3208,2017-05-14,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,VIC
1458,42,874,2017-05-14,False,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,34071.0,NSW
1459,7,163,2017-07-06,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35052.0,VIC
1460,72,3468,2017-03-26,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,NSW
1461,33,3101,2017-10-06,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,NSW
1462,21,1957,2017-08-05,True,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,VIC
1463,75,1477,2017-10-14,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,41922.0,NSW
1464,7,1659,2017-05-20,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40618.0,NSW
1465,69,1700,2017-08-24,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,42226.0,QLD
1466,89,1894,2017-08-27,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38750.0,VIC
1467,1,257,2017-09-16,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0,NSW
1468,93,325,2017-05-13,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,42458.0,QLD
1469,55,1104,2017-12-19,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,NSW
1470,53,1647,2017-05-18,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35470.0,QLD
1471,27,2715,2017-06-27,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,VIC
1472,20,1016,2017-02-20,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40670.0,VIC
1473,41,1611,2017-10-05,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,35160.0,NSW
1474,12,2629,2017-06-17,True,Cancelled,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,NSW
1475,31,1939,2017-06-13,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,40618.0,QLD
1476,13,1699,2017-09-03,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693.0,NSW
1477,30,2954,2017-12-14,True,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,VIC
1478,57,1554,2017-09-06,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34586.0,NSW
1479,25,2711,2017-10-28,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,NSW
1480,31,2461,2017-04-23,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,NSW
1481,57,2999,2017-01-16,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,40779.0,VIC
1482,99,2702,2017-12-11,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364.0,NSW
1483,36,1591,2017-06-12,False,Approved,Solex,Standard,low,medium,945.04,507.58,38750.0,NSW
1484,63,1461,2017-12-12,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,42105.0,NSW
1485,69,85,2017-01-18,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,NSW
1486,24,604,2017-05-13,True,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,NSW
1487,1,695,2017-06-19,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,NSW
1488,83,1601,2017-08-15,True,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,NSW
1489,53,251,2017-11-05,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,40779.0,NSW
1490,79,1081,2017-12-18,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,NSW
1491,1,1623,2017-12-28,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,33259.0,VIC
1492,64,244,2017-06-19,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,VIC
1493,67,3219,2017-04-26,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,NSW
1494,86,3330,2017-08-03,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,36833.0,NSW
1495,93,2755,2017-12-02,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,37874.0,QLD
1496,51,2346,2017-04-08,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,34071.0,NSW
1497,53,2358,2017-12-27,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39880.0,QLD
1498,45,1942,2017-07-27,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,NSW
1499,12,3371,2017-08-18,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,QLD
1500,52,2457,2017-01-15,False,Approved,Solex,Road,medium,large,1777.8,820.78,42696.0,QLD
1501,71,1063,2017-04-24,True,Approved,Solex,Standard,high,large,1842.92,1105.75,40553.0,NSW
1502,34,2167,2017-04-07,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,NSW
1503,84,2382,2017-05-10,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,37626.0,QLD
1504,97,337,2017-01-18,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,42560.0,VIC
1505,77,3438,2017-03-12,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,36833.0,NSW
1506,3,2985,2017-05-26,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38258.0,NSW
1507,82,3290,2017-08-11,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,36334.0,VIC
1508,79,2065,2017-04-30,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42226.0,NSW
1509,34,345,2017-04-29,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,35378.0,NSW
1510,34,1205,2017-01-16,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,NSW
1511,48,461,2017-10-08,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41009.0,NSW
1512,7,1326,2017-01-24,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,40649.0,VIC
1513,34,1171,2017-08-23,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,41009.0,QLD
1514,38,3228,2017-04-28,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,NSW
1515,56,1140,2017-12-10,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,34170.0,NSW
1516,49,339,2017-11-02,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35707.0,NSW
1517,39,2550,2017-12-03,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,34071.0,VIC
1518,89,1028,2017-07-10,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40618.0,NSW
1519,1,453,2017-06-05,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,NSW
1520,1,2114,2017-07-08,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,NSW
1521,36,1559,2017-04-28,False,Approved,Solex,Standard,low,medium,1289.85,74.51,41064.0,NSW
1522,90,2933,2017-09-26,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37874.0,VIC
1523,31,2151,2017-05-05,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,QLD
1524,62,909,2017-04-12,False,Approved,Solex,Standard,high,medium,1024.66,614.8,34244.0,VIC
1525,75,286,2017-07-28,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,33429.0,QLD
1526,54,559,2017-12-24,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,40410.0,NSW
1527,87,3017,2017-04-15,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,VIC
1528,59,1477,2017-03-18,True,Approved,Solex,Standard,medium,large,1061.56,733.58,40779.0,NSW
1529,68,1210,2017-12-13,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,NSW
1530,55,3340,2017-09-08,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,NSW
1531,28,3204,2017-11-17,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,40303.0,QLD
1532,87,3319,2017-06-26,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,VIC
1533,35,3004,2017-04-30,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,40618.0,VIC
1534,35,1458,2017-02-26,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,NSW
1535,53,1290,2017-11-16,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,38002.0,QLD
1536,4,940,2017-08-29,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,QLD
1537,51,93,2017-10-12,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,40672.0,VIC
1538,2,109,2017-10-02,True,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,NSW
1539,67,229,2017-10-18,False,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,NSW
1540,58,977,2017-11-19,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,NSW
1541,72,2797,2017-10-16,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38193.0,VIC
1542,80,626,2017-01-18,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,QLD
1543,79,2355,2017-05-12,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,35667.0,NSW
1544,23,578,2017-03-12,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38482.0,VIC
1545,70,1134,2017-05-01,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,NSW
1546,64,935,2017-05-10,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,35455.0,NSW
1547,75,2375,2017-03-15,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,VIC
1548,1,240,2017-09-14,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,33259.0,NSW
1549,8,1208,2017-10-14,True,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,NSW
1550,19,124,2017-04-17,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,VIC
1551,30,1328,2017-12-14,True,Approved,Solex,Standard,high,medium,748.17,448.9,40618.0,VIC
1552,62,842,2017-10-23,False,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,VIC
1553,54,787,2017-01-24,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,37823.0,NSW
1554,43,748,2017-11-14,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,NSW
1555,73,2776,2017-10-30,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,QLD
1556,10,1213,2017-01-24,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,VIC
1557,83,787,2017-06-18,False,Approved,Solex,Touring,medium,large,2083.94,675.03,38339.0,NSW
1558,53,2747,2017-10-06,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,NSW
1559,28,182,2017-03-12,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33888.0,QLD
1560,46,1545,2017-12-28,True,Approved,Solex,Standard,low,medium,1289.85,74.51,37220.0,VIC
1561,94,1619,2017-09-07,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,37539.0,NSW
1562,1,64,2017-04-20,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,VIC
1563,74,3153,2017-08-25,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,NSW
1564,46,1449,2017-09-13,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,NSW
1565,23,2906,2017-10-01,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,36334.0,NSW
1566,100,282,2017-10-22,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,40303.0,QLD
1567,1,3081,2017-03-17,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,33888.0,VIC
1568,3,2901,2017-05-10,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38258.0,QLD
1569,93,1129,2017-04-11,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,37539.0,QLD
1570,12,3199,2017-06-30,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,40303.0,QLD
1571,86,1807,2017-06-09,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,35560.0,QLD
1572,1,2027,2017-09-29,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,NSW
1573,35,1725,2017-08-06,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,NSW
1574,1,2347,2017-07-29,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,NSW
1575,53,2420,2017-05-05,True,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,QLD
1576,93,2231,2017-10-14,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,QLD
1577,27,3075,2017-02-27,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,37337.0,VIC
1578,92,1026,2017-05-26,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,NSW
1579,77,2598,2017-02-02,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,NSW
1580,11,204,2017-07-10,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,VIC
1581,59,2058,2017-09-01,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,QLD
1582,55,545,2017-05-16,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34586.0,NSW
1583,1,656,2017-10-20,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,VIC
1584,40,596,2017-10-06,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,QLD
1585,18,133,2017-01-04,True,Approved,Solex,Standard,medium,medium,575.27,431.45,34244.0,QLD
1586,68,1778,2017-01-16,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,42710.0,VIC
1587,36,2149,2017-11-23,False,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,NSW
1588,37,2434,2017-11-09,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,QLD
1589,19,1316,2017-04-11,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38258.0,QLD
1590,22,2251,2017-06-07,True,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,VIC
1591,77,770,2017-11-11,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,VIC
1592,44,534,2017-04-06,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,NSW
1593,98,2923,2017-03-23,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,34556.0,NSW
1594,4,3270,2017-01-18,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40784.0,VIC
1595,62,2604,2017-10-05,True,Approved,Solex,Standard,medium,medium,478.16,298.72,42145.0,VIC
1596,50,2948,2017-05-05,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,41009.0,QLD
1597,88,1935,2017-01-15,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,NSW
1598,53,3055,2017-05-20,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,38647.0,QLD
1599,79,3228,2017-11-20,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,NSW
1600,69,1178,2017-07-30,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,NSW
1601,48,1974,2017-08-02,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37220.0,NSW
